-0.52151,0.72169,21.374,21.148,21.305,21.871,21.704,21.525,20.707,21.247,20.912,16.249,3.2638,4.5669,9.1213,11.031,11.671,12.351,9.0355,6.8376,5.4927,2.7757,2.2313,4.4696,7.6501,9.9427,10.063,10.535,10.327,10.812,10.77,10.04,8.2987,6.9328,5.1109,3.2256,1.7321,1.3643,1.9554,1.236,3.8847,2.7321,2.4674,2.2021,2.4132,2.8958,2.5578,2.8811,3.3201,3.5472,3.8962
-0.60608,0.65228,21.285,20.868,20.609,21.769,21.26,21.292,20.52,20.861,20.983,15.641,1.0466,0.33125,6.2564,9.4619,9.9571,11.162,9.0919,6.0298,5.2033,1.8583,0.42282,2.6539,6.1869,9.2413,9.3362,9.9135,9.2011,9.7996,10.131,9.3755,7.8728,6.327,4.7744,2.7606,0.31976,-0.20606,0.42848,-0.31715,2.2913,1.0523,0.8878,0.77586,1.2215,1.6143,0.81486,1.7376,2.2612,2.3355,2.7213
-0.49523,0.60344,21.348,21.021,20.95,21.816,21.461,21.404,20.607,21.043,20.929,15.855,2.1344,2.2363,7.4715,10.115,10.61,11.461,8.8909,6.3047,5.2782,2.177,1.1515,3.3104,6.6914,9.4012,9.5137,10.027,9.5342,10.039,10.228,9.505,7.9255,6.4776,4.8989,2.9914,1.0556,0.58073,1.2062,0.49289,3.104,1.9073,1.6878,1.521,1.856,2.3241,1.744,2.3984,2.8596,3.012,3.3809
-0.65228,0.60608,21.243,20.787,20.379,21.637,21.001,21.161,20.478,20.75,21.029,15.488,0.68233,-1.001,5.3492,9.1935,9.4747,10.905,9.2413,5.9051,5.2048,1.7435,0.088183,2.1818,5.7273,9.0129,9.1262,9.7474,8.8818,9.4869,9.9198,9.213,7.8866,6.2661,4.8283,2.846,0.055688,-0.52804,0.0102,-0.63812,1.5752,0.48009,0.45502,0.44728,0.93012,1.2037,0.4049,1.4047,1.9943,1.9433,2.3333
-0.72169,0.52151,21.13,20.727,20.158,21.182,20.355,20.856,20.494,20.644,21.076,15.406,1.5532,-2.6971,3.989,9.1455,9.0755,10.692,9.7349,6.1616,5.4206,2.1625,0.67768,1.8078,5.019,8.4729,8.7251,9.4924,8.5037,8.9775,9.5628,9.0833,8.2613,6.5697,5.4052,3.7001,0.59315,-0.091888,-0.053261,-0.35302,0.14406,0.024421,0.49539,0.70263,0.99755,0.87507,0.82902,1.3153,2.0797,1.6856,1.9668
-0.60344,0.49523,21.222,20.79,20.302,21.44,20.722,21.031,20.488,20.719,21.045,15.41,1.1331,-1.6547,4.7819,9.2348,9.2125,10.659,9.3116,5.9485,5.2697,1.8462,0.26606,1.9095,5.3221,8.6846,8.8576,9.5126,8.5867,9.1005,9.6047,9.0208,7.9456,6.2998,5.0594,3.2443,0.35152,-0.29434,0.046106,-0.40999,1.0556,0.3284,0.5177,0.63875,1.0456,1.1766,0.68339,1.4792,2.1245,1.9266,2.2908
-0.75799,0.46718,21.048,20.725,20.182,20.922,20.06,20.712,20.546,20.626,21.029,15.494,2.5717,-2.9879,3.493,9.0956,9.1501,10.622,10.005,6.4936,5.5668,2.6214,1.3417,1.8373,4.7376,8.0973,8.4686,9.3527,8.4224,8.7613,9.4302,9.0899,8.5353,6.8914,5.8679,4.3491,1.3493,0.59906,0.30758,0.15291,-0.203,0.33666,0.89454,1.1341,1.3015,1.0223,1.4334,1.5781,2.418,1.9006,2.068
-0.80956,0.3707,20.845,20.717,20.404,20.473,19.666,20.483,20.7,20.611,20.812,15.905,5.1181,-2.5535,2.8906,8.8092,9.681,10.537,10.461,7.3297,5.8191,3.7265,2.8402,2.2097,4.398,7.3079,7.955,9.107,8.4811,8.5077,9.3221,9.219,9.1018,7.6849,6.8921,5.7042,3.2812,2.3816,1.4422,1.4021,0.34627,1.4229,1.9524,2.1546,2.1401,1.7225,2.8594,2.4557,3.3912,2.8199,2.7125
-0.68846,0.36799,20.97,20.759,20.342,20.686,19.859,20.598,20.634,20.644,20.906,15.677,4.0593,-2.6364,3.2297,9.0115,9.3841,10.433,10.118,6.9107,5.6909,3.1762,2.1586,1.9618,4.4651,7.5663,8.0884,9.0927,8.3329,8.4601,9.2193,9.035,8.7455,7.2414,6.4142,5.1294,2.5104,1.6687,1.0379,0.98648,0.17794,1.057,1.5827,1.8194,1.8723,1.5432,2.3584,2.1885,3.0589,2.5096,2.552
-0.83457,0.31032,20.726,20.678,20.523,20.322,19.592,20.394,20.781,20.579,20.671,16.214,6.4017,-2.0919,2.6815,8.5191,10.008,10.519,10.65,7.7656,5.9091,4.2865,3.529,2.4889,4.3097,6.9309,7.7153,9.0034,8.5902,8.4781,9.3542,9.3246,9.3617,8.1028,7.3911,6.3095,4.235,3.2605,2.0346,1.9292,0.78175,1.8971,2.4013,2.5716,2.526,2.1159,3.4609,2.9017,3.8586,3.36,3.1395
